Time,Hs,Tp,Dir
5/18/2015 7:00,0.878658116,4.341924667,81.40338135
5/18/2015 8:00,0.822082877,4.344343185,81.73704529
5/18/2015 9:00,0.772045076,4.334943771,81.67431641
5/18/2015 10:00,0.727735639,4.320238113,81.87524414
5/18/2015 11:00,0.695059121,4.265192986,82.54728699
5/18/2015 12:00,0.661096692,4.231263161,82.33978271
5/18/2015 13:00,0.644035637,4.133686066,84.64790344
5/18/2015 14:00,0.633273005,4.035616875,86.47550964
5/18/2015 15:00,0.609353542,3.997998238,86.72306824
5/18/2015 16:00,0.562104762,4.024003029,84.35957336
5/18/2015 17:00,0.532611609,3.995905876,80.40385437
5/18/2015 18:00,0.534409463,3.833408356,73.19348145
5/18/2015 19:00,0.587863684,3.602618217,63.17683411
5/18/2015 20:00,0.681161821,3.496801376,53.89077759
5/18/2015 21:00,0.791004658,3.545882225,51.26930237
5/18/2015 22:00,0.889746904,3.673153877,50.46174622
5/18/2015 23:00,0.971256793,3.810614586,51.2948761
5/19/2015 0:00,1.029553413,3.931963921,54.8182373
5/19/2015 1:00,1.035188675,4.022833824,58.02484131
5/19/2015 2:00,0.995363891,4.072813034,60.14430237
5/19/2015 3:00,0.941700816,4.084094048,61.76921082
5/19/2015 4:00,0.901540995,4.116990089,62.78256226
5/19/2015 5:00,0.842533112,4.103608131,63.44865417
5/19/2015 6:00,0.791582525,4.085222244,64.06561279
5/19/2015 7:00,0.748903334,4.063070297,64.99411011
5/19/2015 8:00,0.708062828,4.055785179,65.52746582
5/19/2015 9:00,0.664039254,4.034830093,65.90583801
5/19/2015 10:00,0.6284343,4.037323952,66.64105225
5/19/2015 11:00,0.608155191,3.983916283,68.85298157
5/19/2015 12:00,0.59795469,3.903403282,71.94250488
5/19/2015 13:00,0.594914198,3.806631088,76.2906189
5/19/2015 14:00,0.580698311,3.76063633,77.93984985
5/19/2015 15:00,0.552478492,3.774687767,76.9138031
5/19/2015 16:00,0.524255872,3.789853096,74.69566345
5/19/2015 17:00,0.509693623,3.744024277,71.56117249
5/19/2015 18:00,0.523049653,3.609917641,65.72544861
5/19/2015 19:00,0.566942811,3.480728149,58.7039032
5/19/2015 20:00,0.627655029,3.434186935,53.09074402
5/19/2015 21:00,0.696075559,3.463171959,50.33015442
5/19/2015 22:00,0.747155964,3.531597137,48.39874268
5/19/2015 23:00,0.799571216,3.610232353,48.84646606
5/20/2015 0:00,0.844853222,3.685862541,50.56419373
5/20/2015 1:00,0.88215214,3.761644363,52.61682129
5/20/2015 2:00,0.928277075,3.837673187,55.21112061
5/20/2015 3:00,0.963483572,3.911670685,57.92475891
5/20/2015 4:00,0.975626945,3.970262527,60.42237854
5/20/2015 5:00,0.956830859,4.011776924,62.73114014
5/20/2015 6:00,0.904232442,4.043094635,64.32225037
5/20/2015 7:00,0.843012989,4.047830582,65.99894714
5/20/2015 8:00,0.788812816,4.021975517,68.2693634
5/20/2015 9:00,0.761728406,4.005145073,71.78321838
5/20/2015 10:00,0.710421145,4.012896538,73.31869507
5/20/2015 11:00,0.679814517,3.95510006,76.29656982
5/20/2015 12:00,0.663813829,3.871148109,80.3197937
5/20/2015 13:00,0.715554953,3.944420815,84.4175415
5/20/2015 14:00,0.678761542,3.919073105,86.17790222
5/20/2015 15:00,0.626677275,3.92428875,85.54298401
5/20/2015 16:00,0.563961089,3.953964233,82.86647034
5/20/2015 17:00,0.519211113,3.962116241,80.23834229
5/20/2015 18:00,0.499293149,3.842571259,74.65124512
5/20/2015 19:00,0.489615321,3.583298683,65.86242676
5/20/2015 20:00,0.539179146,3.375526428,54.61726379
5/20/2015 21:00,0.614560604,3.316221237,46.66070557
5/20/2015 22:00,0.68865031,3.370375633,44.84608459
5/20/2015 23:00,0.772980094,3.481459618,46.09254456
